Age,Gender,Education Level,Department,Job Title,Years of Experience,Location,Salary
21.0,Female,PhD,Marketing,Marketing Manager,0.0,Remote,74776.6
27.0,Female,High School,Finance,Financial Analyst,7.0,Tier-2 City,30278.45
29.0,Female,High School,Operations,Operations Analyst,9.0,Metro City,39958.95
50.0,Female,PhD,Marketing,SEO Specialist,17.0,Remote,118690.37
48.0,Female,Bachelor's,HR,HR Manager,21.0,Remote,76569.34
27.0,Male,PhD,Marketing,Marketing Executive,0.0,Metro City,81889.5
26.0,Male,High School,Finance,Accountant,4.0,Metro City,40442.98
23.0,Male,Bachelor's,Sales,Account Manager,3.0,Metro City,60316.23
53.0,Female,Bachelor's,Marketing,Marketing Manager,16.0,Tier-2 City,86560.24
31.0,Female,High School,Sales,Sales Executive,11.0,Tier-2 City,28670.89
53.0,Male,Master's,Operations,Operations Analyst,24.0,Metro City,110441.35
37.0,Male,Master's,Sales,Account Manager,11.0,Metro City,100685.59
21.0,Male,Bachelor's,Finance,Finance Manager,0.0,Metro City,56785.55
24.0,Male,Master's,HR,HR Manager,4.0,Remote,61433.0
31.0,Male,Bachelor's,Finance,Finance Manager,4.0,Remote,65790.13
25.0,Female,Master's,Finance,Finance Manager,0.0,Tier-2 City,66521.33
36.0,Male,Master's,Marketing,Marketing Manager,7.0,Tier-2 City,77720.96
31.0,Female,PhD,Finance,Financial Analyst,2.0,Remote,78043.21
28.0,Male,Bachelor's,Sales,Account Manager,8.0,Remote,63739.52
,Female,Bachelor's,Marketing,Marketing Executive,3.0,Tier-2 City,46292.04
41.0,Male,High School,HR,Recruiter,12.0,Metro City,36665.15
41.0,Male,Bachelor's,HR,Recruiter,6.0,Metro City,51813.35
39.0,Male,Bachelor's,Marketing,SEO Specialist,11.0,Tier-2 City,57931.33
28.0,Female,PhD,Finance,Accountant,2.0,Remote,79453.3
25.0,Male,Master's,Sales,Sales Manager,3.0,Metro City,75975.8
35.0,Male,Bachelor's,Sales,Sales Executive,5.0,Tier-2 City,42897.93
33.0,Female,PhD,Marketing,SEO Specialist,13.0,Metro City,116895.73
,Female,Bachelor's,IT,DevOps Engineer,13.0,Metro City,97073.18
41.0,Male,PhD,HR,HR Manager,14.0,Tier-2 City,100683.32
55.0,Male,Master's,Finance,Finance Manager,15.0,Tier-2 City,103781.76
27.0,Male,High School,Marketing,Marketing Executive,4.0,Remote,32352.65
41.0,Female,Bachelor's,Marketing,SEO Specialist,7.0,Metro City,57509.34
40.0,Male,Master's,HR,Recruiter,20.0,Metro City,95848.58
31.0,Female,High School,Operations,Logistics Coordinator,4.0,Remote,28615.12
48.0,Female,Bachelor's,Sales,Sales Executive,21.0,Tier-2 City,70324.22
37.0,Female,Bachelor's,Marketing,SEO Specialist,17.0,Metro City,79263.44
24.0,Male,PhD,Marketing,Marketing Executive,4.0,Tier-2 City,70540.53
28.0,Male,Bachelor's,Finance,Accountant,1.0,Tier-2 City,46537.2
37.0,Male,High School,Sales,Account Manager,11.0,Remote,44954.62
27.0,Female,Master's,Marketing,Marketing Executive,0.0,Metro City,59916.71
35.0,Male,Bachelor's,Finance,Financial Analyst,7.0,Tier-2 City,52120.53
21.0,Female,Bachelor's,IT,IT Support,0.0,Metro City,60122.58
37.0,Female,Master's,Marketing,Marketing Executive,7.0,Metro City,78204.0
35.0,Male,High School,IT,IT Support,4.0,Tier-2 City,36507.32
22.0,Male,Master's,Marketing,Marketing Manager,2.0,Metro City,69227.88
37.0,Female,Master's,Operations,Operations Analyst,10.0,Remote,67802.66
45.0,Female,High School,IT,Software Engineer,10.0,Metro City,60738.99
36.0,Male,Bachelor's,Operations,Logistics Coordinator,4.0,Metro City,51752.94
37.0,Female,Master's,HR,Recruiter,13.0,Metro City,86867.83
36.0,Male,Bachelor's,Marketing,Marketing Executive,5.0,Tier-2 City,46722.59
21.0,Female,High School,Operations,Operations Analyst,0.0,Metro City,22110.75
36.0,Male,High School,HR,HR Executive,5.0,Tier-2 City,32277.59
40.0,Male,Master's,Sales,Sales Executive,9.0,Metro City,85819.42
27.0,Male,High School,Marketing,Marketing Manager,4.0,Metro City,45082.15
35.0,Male,PhD,Finance,Financial Analyst,5.0,Tier-2 City,85154.45
36.0,Female,Bachelor's,Operations,Operations Manager,11.0,Tier-2 City,63797.26
42.0,Male,PhD,Marketing,Marketing Executive,16.0,Remote,110098.61
31.0,Female,High School,Finance,Financial Analyst,3.0,Tier-2 City,33315.85
46.0,Male,Bachelor's,Finance,Financial Analyst,11.0,Tier-2 City,57710.94
34.0,Male,High School,Finance,Finance Manager,8.0,Tier-2 City,45085.47
30.0,Male,Bachelor's,HR,HR Executive,10.0,Remote,46984.65
35.0,Male,Master's,Finance,Financial Analyst,7.0,Metro City,91971.76
42.0,Male,Master's,IT,Software Engineer,14.0,Metro City,118852.97
39.0,Male,Bachelor's,HR,Recruiter,8.0,Metro City,52654.58
37.0,Male,Master's,Operations,Logistics Coordinator,,Metro City,78488.36
21.0,Male,Bachelor's,Sales,Account Manager,0.0,Remote,49821.28
23.0,Female,Master's,IT,Software Engineer,0.0,Tier-2 City,61051.54
23.0,Male,High School,Operations,Logistics Coordinator,3.0,Tier-2 City,29466.71
36.0,Female,Master's,Sales,Account Manager,6.0,Remote,75508.82
40.0,Male,High School,Sales,Sales Executive,10.0,Metro City,46632.19
39.0,Male,Master's,Marketing,SEO Specialist,11.0,Metro City,88373.78
33.0,Male,Bachelor's,Marketing,Marketing Executive,8.0,Metro City,66730.3
36.0,Male,PhD,Sales,Account Manager,9.0,Metro City,121756.13
46.0,Female,PhD,Operations,Operations Manager,16.0,Tier-2 City,106674.41
34.0,Male,Bachelor's,Operations,Operations Analyst,8.0,Tier-2 City,47749.09
29.0,Female,Bachelor's,Sales,Account Manager,3.0,Remote,55274.35
29.0,Male,Bachelor's,Operations,Logistics Coordinator,6.0,Metro City,49293.25
40.0,Male,Bachelor's,Finance,Financial Analyst,17.0,Remote,78978.07
34.0,Female,High School,Operations,Operations Manager,4.0,Tier-2 City,35351.17
28.0,Female,Master's,Operations,Operations Analyst,6.0,Metro City,67651.18
35.0,Female,Bachelor's,Marketing,Marketing Manager,10.0,Metro City,83315.26
29.0,Female,PhD,Marketing,SEO Specialist,3.0,Tier-2 City,63618.23
44.0,Male,Master's,HR,HR Executive,11.0,Metro City,88282.74
46.0,Male,Bachelor's,Marketing,Marketing Executive,12.0,Tier-2 City,64294.86
37.0,Male,Master's,Marketing,SEO Specialist,11.0,Tier-2 City,72918.61
39.0,Male,Bachelor's,IT,Data Analyst,5.0,Metro City,74921.58
27.0,Female,Bachelor's,Finance,Financial Analyst,0.0,Metro City,46799.35
33.0,Male,High School,IT,Data Analyst,13.0,Metro City,59756.89
38.0,Male,Bachelor's,Marketing,SEO Specialist,9.0,Tier-2 City,60247.63
32.0,Male,PhD,IT,IT Support,1.0,Metro City,106948.34
32.0,Male,Master's,Finance,Financial Analyst,6.0,Metro City,84730.87
32.0,Female,PhD,IT,Data Analyst,8.0,Tier-2 City,112998.28
29.0,Female,High School,HR,HR Manager,9.0,Remote,43212.37
43.0,Male,PhD,HR,HR Executive,9.0,Metro City,100492.84
44.0,Male,High School,Sales,Sales Manager,12.0,Metro City,55690.66
30.0,Male,Bachelor's,Finance,Finance Manager,4.0,Tier-2 City,60030.26
33.0,Male,High School,Operations,Operations Manager,13.0,Remote,46187.79
44.0,Male,Bachelor's,Operations,Logistics Coordinator,20.0,Metro City,77409.7
40.0,Female,High School,Sales,Account Manager,3.0,Metro City,37110.11
31.0,Female,Bachelor's,Marketing,SEO Specialist,9.0,Metro City,61799.77
30.0,Male,High School,HR,HR Executive,6.0,Remote,34058.38
23.0,Male,Bachelor's,Operations,Operations Manager,3.0,Metro City,59537.08
21.0,Male,Bachelor's,Marketing,Marketing Manager,0.0,Remote,54600.56
28.0,Female,PhD,IT,Data Analyst,4.0,Tier-2 City,92423.44
34.0,Male,High School,Finance,Financial Analyst,5.0,Remote,30162.46
32.0,Male,High School,Finance,Finance Manager,12.0,Tier-2 City,53725.54
21.0,Female,Bachelor's,Sales,Account Manager,1.0,Tier-2 City,44737.37
27.0,Male,Master's,Marketing,SEO Specialist,0.0,Metro City,61039.09
30.0,Female,PhD,Finance,Finance Manager,10.0,Metro City,134192.44
31.0,Male,High School,Sales,Sales Manager,2.0,Remote,43141.07
21.0,Female,Master's,HR,HR Executive,0.0,Tier-2 City,38439.51
40.0,Male,High School,Operations,Operations Analyst,13.0,Metro City,45263.94
43.0,Male,High School,Operations,Operations Manager,7.0,Metro City,49003.94
41.0,Male,Bachelor's,IT,Data Analyst,15.0,Remote,89376.36
45.0,Female,High School,Finance,Finance Manager,17.0,Metro City,67967.75
37.0,Female,Master's,IT,IT Support,5.0,Tier-2 City,76994.0
42.0,Male,Bachelor's,HR,Recruiter,13.0,Metro City,70498.53
21.0,Female,Bachelor's,IT,IT Support,0.0,Tier-2 City,39337.64
23.0,Male,Bachelor's,Operations,Operations Manager,0.0,Tier-2 City,41275.47
21.0,Male,Master's,Finance,Financial Analyst,0.0,Tier-2 City,40705.56
30.0,Male,Bachelor's,Sales,Sales Executive,5.0,Remote,49219.84
27.0,Male,Bachelor's,Operations,Operations Manager,1.0,Tier-2 City,51135.53
47.0,Female,High School,Sales,Sales Executive,15.0,Tier-2 City,40927.83
35.0,Female,Bachelor's,Sales,Sales Executive,7.0,Tier-2 City,51187.09
29.0,Female,High School,Finance,Finance Manager,9.0,Remote,49630.85
21.0,Female,Bachelor's,Finance,Accountant,0.0,Metro City,45952.16
25.0,Male,Bachelor's,Finance,Financial Analyst,5.0,Tier-2 City,52254.96
28.0,Female,PhD,Operations,Operations Manager,2.0,Metro City,84690.03
27.0,Male,Master's,IT,Data Analyst,0.0,Remote,65484.79
55.0,Male,Bachelor's,IT,IT Support,15.0,Tier-2 City,89189.63
21.0,Female,Bachelor's,IT,Data Analyst,1.0,Remote,56165.62
50.0,Female,Master's,HR,Recruiter,15.0,Metro City,89312.27
34.0,Female,Master's,Finance,Accountant,14.0,Remote,89591.05
42.0,Male,Master's,Operations,Operations Analyst,17.0,Metro City,98106.56
35.0,Male,Bachelor's,Finance,Finance Manager,6.0,Metro City,69792.31
24.0,Male,Bachelor's,Sales,Account Manager,0.0,Tier-2 City,45897.28
27.0,Female,PhD,IT,Data Analyst,1.0,Tier-2 City,80954.89
48.0,Female,Master's,Sales,Account Manager,17.0,Remote,104791.22
24.0,Male,Bachelor's,Sales,Account Manager,3.0,Metro City,64255.25
34.0,Female,Bachelor's,Sales,Sales Manager,7.0,Metro City,65265.41
21.0,Female,Master's,Marketing,Marketing Manager,0.0,Tier-2 City,54800.52
32.0,Male,Bachelor's,IT,IT Support,1.0,Metro City,59383.41
22.0,Female,Master's,Finance,Financial Analyst,0.0,Tier-2 City,46734.97
21.0,Female,Bachelor's,Marketing,Marketing Executive,0.0,Metro City,48843.93
27.0,Female,High School,Sales,Account Manager,0.0,Remote,40023.33
27.0,Male,Master's,Operations,Operations Manager,7.0,Metro City,80182.72
35.0,Female,High School,Operations,Operations Analyst,1.0,Metro City,32957.83
37.0,Female,Master's,Sales,Sales Executive,11.0,Tier-2 City,67987.84
40.0,Female,Bachelor's,Operations,Logistics Coordinator,9.0,Tier-2 City,45698.92
21.0,Male,PhD,Finance,Accountant,0.0,Metro City,82791.69
37.0,Female,Bachelor's,Operations,Operations Analyst,7.0,Metro City,57611.41
51.0,Female,Master's,Marketing,Marketing Executive,12.0,Tier-2 City,76320.94
40.0,Female,Bachelor's,Operations,Operations Analyst,11.0,Remote,51373.7
50.0,Female,Bachelor's,Marketing,SEO Specialist,16.0,Remote,72749.03
49.0,Female,Bachelor's,Finance,Finance Manager,15.0,Tier-2 City,83720.14
29.0,Female,Bachelor's,HR,HR Manager,3.0,Tier-2 City,51836.18
28.0,Male,Master's,Sales,Sales Executive,8.0,Remote,62025.84
52.0,Female,High School,Finance,Accountant,18.0,Metro City,59872.52
29.0,Male,High School,IT,DevOps Engineer,8.0,Tier-2 City,38682.59
36.0,Male,Bachelor's,Operations,Logistics Coordinator,11.0,Metro City,64806.18
42.0,Male,Bachelor's,Finance,Financial Analyst,11.0,Tier-2 City,61681.74
30.0,Female,Bachelor's,Operations,Operations Analyst,0.0,Remote,40355.24
31.0,Female,Master's,Sales,Account Manager,4.0,Remote,71806.36
21.0,Male,Bachelor's,Sales,Sales Executive,,Tier-2 City,32852.58
39.0,Male,Bachelor's,IT,IT Support,7.0,Metro City,76968.73
38.0,Male,Bachelor's,Marketing,Marketing Manager,8.0,Remote,62777.04
33.0,Male,Master's,Finance,Financial Analyst,10.0,Metro City,91982.02
40.0,Male,Master's,IT,Data Analyst,8.0,Metro City,101356.32
31.0,Male,Master's,HR,Recruiter,4.0,Metro City,59745.05
31.0,Female,Master's,Operations,Logistics Coordinator,6.0,Tier-2 City,61762.45
52.0,Female,Bachelor's,HR,HR Executive,15.0,Metro City,67890.39
22.0,Female,Bachelor's,Operations,Logistics Coordinator,2.0,Tier-2 City,40681.74
37.0,Male,High School,Finance,Finance Manager,1.0,Remote,45250.04
31.0,Female,Bachelor's,Finance,Finance Manager,8.0,Metro City,76931.77
39.0,Female,Master's,Finance,Accountant,6.0,Metro City,87114.17
31.0,Female,Bachelor's,IT,DevOps Engineer,6.0,Tier-2 City,59604.6
39.0,Male,PhD,Sales,Sales Executive,12.0,Tier-2 City,91374.92
34.0,Female,Bachelor's,IT,IT Support,7.0,Metro City,77346.08
31.0,Female,Bachelor's,Marketing,Marketing Manager,0.0,Metro City,62812.49
47.0,Female,Master's,Operations,Operations Manager,10.0,Tier-2 City,81435.24
32.0,Female,Bachelor's,Operations,Operations Manager,8.0,Tier-2 City,56793.77
28.0,Female,Master's,Sales,Sales Manager,1.0,Metro City,76342.44
39.0,Male,Bachelor's,Sales,Account Manager,5.0,Metro City,66372.4
48.0,Male,Bachelor's,Operations,Operations Analyst,21.0,Metro City,80587.32
36.0,Female,Master's,Operations,Logistics Coordinator,5.0,Tier-2 City,59901.03
41.0,Male,Master's,Operations,Operations Analyst,10.0,Metro City,81277.73
39.0,Male,Master's,Finance,Financial Analyst,14.0,Metro City,112044.28
30.0,Male,Master's,Operations,Operations Analyst,1.0,Remote,55394.61
34.0,Female,Bachelor's,Marketing,SEO Specialist,12.0,Remote,67302.74
39.0,Male,Bachelor's,HR,Recruiter,15.0,Tier-2 City,51268.95
32.0,Female,Bachelor's,Operations,Operations Manager,7.0,Tier-2 City,60882.69
41.0,Female,Bachelor's,IT,Data Analyst,17.0,Metro City,101746.27
33.0,Male,PhD,IT,IT Support,1.0,Remote,81935.55
38.0,Male,Master's,Sales,Account Manager,3.0,Metro City,77805.94
24.0,Male,PhD,Operations,Operations Manager,4.0,Metro City,88920.5
38.0,Male,Bachelor's,Finance,Finance Manager,9.0,Metro City,90776.03
29.0,Male,High School,IT,IT Support,6.0,Tier-2 City,35997.38
52.0,Male,Bachelor's,HR,Recruiter,22.0,Metro City,81118.31
29.0,Male,Bachelor's,Marketing,SEO Specialist,0.0,Tier-2 City,38408.04
28.0,Female,Master's,Operations,Operations Analyst,,Metro City,73823.51
21.0,Male,Master's,Finance,Financial Analyst,0.0,Metro City,61586.23
41.0,Male,PhD,Operations,Operations Manager,6.0,Tier-2 City,84492.31
38.0,Female,Master's,Sales,Account Manager,11.0,Metro City,101162.9
43.0,Female,Master's,Finance,Finance Manager,16.0,Metro City,117535.49
27.0,Male,PhD,Operations,Logistics Coordinator,0.0,Tier-2 City,56528.62
21.0,Male,Master's,IT,Software Engineer,0.0,Metro City,77611.56
37.0,Female,Master's,Finance,Financial Analyst,16.0,Tier-2 City,91499.08
54.0,Male,Master's,Sales,Account Manager,17.0,Metro City,120065.22
24.0,Male,Master's,HR,Recruiter,1.0,Remote,46501.66
38.0,Female,Master's,Sales,Sales Executive,11.0,Remote,73577.79
35.0,Male,High School,Sales,Account Manager,10.0,Metro City,45784.31
25.0,Female,Bachelor's,Finance,Finance Manager,0.0,Tier-2 City,52451.56
28.0,Male,High School,Operations,Operations Manager,3.0,Metro City,44676.57
36.0,Female,PhD,Finance,Accountant,11.0,Remote,109420.75
34.0,Male,Master's,Operations,Logistics Coordinator,11.0,Tier-2 City,69855.92
33.0,Female,Master's,Marketing,SEO Specialist,4.0,Metro City,70808.91
36.0,Female,Bachelor's,Marketing,Marketing Manager,11.0,Metro City,89888.05
24.0,Male,Master's,IT,Software Engineer,0.0,Remote,56784.63
36.0,Male,High School,IT,Data Analyst,5.0,Metro City,41875.65
33.0,Male,Bachelor's,Sales,Sales Executive,0.0,Remote,38395.31
24.0,Male,High School,Operations,Operations Manager,2.0,Tier-2 City,30667.18
46.0,Female,Master's,HR,Recruiter,12.0,Metro City,79683.41
29.0,Male,Master's,Finance,Finance Manager,1.0,Tier-2 City,71864.85
24.0,Female,Master's,HR,HR Manager,4.0,Tier-2 City,65343.76
37.0,Female,PhD,IT,Data Analyst,7.0,Tier-2 City,108238.6
35.0,Female,Master's,Sales,Sales Manager,5.0,Tier-2 City,69919.77
31.0,Female,Bachelor's,Sales,Sales Manager,7.0,Metro City,65752.43
44.0,Male,Master's,IT,Software Engineer,14.0,Remote,103090.25
41.0,Male,PhD,Marketing,Marketing Manager,9.0,Remote,101056.91
28.0,Female,PhD,Marketing,Marketing Manager,0.0,Metro City,85370.16
37.0,Male,Master's,Sales,Sales Executive,5.0,Metro City,66239.86
32.0,Male,Master's,Operations,Operations Analyst,12.0,Metro City,83058.09
47.0,Male,Master's,Marketing,Marketing Manager,7.0,Metro City,86663.65
41.0,Female,Bachelor's,IT,Data Analyst,12.0,Metro City,93882.93
31.0,Male,Master's,IT,IT Support,10.0,Metro City,104065.86
33.0,Male,High School,Sales,Sales Executive,2.0,Tier-2 City,22642.39
24.0,Male,Bachelor's,Finance,Financial Analyst,4.0,Metro City,63739.89
41.0,Female,Master's,Finance,Accountant,15.0,Remote,89516.91
36.0,Male,High School,Marketing,Marketing Executive,8.0,Remote,36682.93
27.0,Male,High School,Operations,Operations Analyst,1.0,Tier-2 City,23078.46
32.0,Female,Bachelor's,Finance,Accountant,5.0,Remote,55912.95
33.0,Female,High School,IT,Data Analyst,7.0,Metro City,55217.62
53.0,Female,Master's,IT,IT Support,22.0,Tier-2 City,125512.03
23.0,Male,Bachelor's,IT,DevOps Engineer,0.0,Remote,44640.2
41.0,Female,Master's,HR,HR Manager,18.0,Metro City,102147.17
23.0,Male,Bachelor's,Marketing,SEO Specialist,3.0,Metro City,54144.93
26.0,Male,Master's,Marketing,Marketing Executive,4.0,Remote,56423.24
31.0,Male,Master's,HR,Recruiter,11.0,Metro City,74313.51
44.0,Male,PhD,HR,Recruiter,13.0,Remote,87365.23
31.0,Male,Master's,Operations,Operations Manager,7.0,Tier-2 City,72998.15
49.0,Female,PhD,Finance,Finance Manager,21.0,Tier-2 City,144561.4
28.0,Male,Master's,Finance,Accountant,8.0,Tier-2 City,71255.47
28.0,Male,Bachelor's,HR,HR Executive,0.0,Metro City,41372.92
32.0,Female,Bachelor's,HR,HR Executive,5.0,Metro City,48444.29
50.0,Male,High School,Marketing,Marketing Executive,15.0,Metro City,58859.4
39.0,Female,Master's,Marketing,Marketing Manager,7.0,Metro City,95724.37
32.0,Female,Master's,Finance,Finance Manager,4.0,Metro City,87711.86
32.0,Female,Bachelor's,Finance,Financial Analyst,8.0,Remote,56658.63
29.0,Male,Master's,HR,HR Manager,0.0,Tier-2 City,52479.08
22.0,Female,Master's,Operations,Operations Analyst,0.0,Metro City,58333.08
42.0,Male,Bachelor's,Marketing,Marketing Executive,13.0,Remote,68512.07
27.0,Male,PhD,Marketing,Marketing Manager,5.0,Remote,83580.47
31.0,Male,Bachelor's,Marketing,Marketing Executive,6.0,Metro City,58044.67
42.0,Female,Bachelor's,Marketing,Marketing Manager,13.0,Remote,67908.76
47.0,Female,Bachelor's,HR,HR Manager,14.0,Metro City,79604.97
31.0,Female,Bachelor's,Finance,Accountant,0.0,Metro City,52064.3
30.0,Male,High School,HR,Recruiter,4.0,Metro City,35456.0
37.0,Male,High School,Operations,Logistics Coordinator,6.0,Tier-2 City,31057.56
33.0,Female,Bachelor's,Finance,Accountant,7.0,Metro City,63630.51
28.0,Female,Bachelor's,Sales,Sales Manager,5.0,Tier-2 City,53045.15
45.0,Male,Bachelor's,HR,Recruiter,11.0,Metro City,63452.82
44.0,Male,Bachelor's,Operations,Operations Analyst,13.0,Metro City,68460.5
43.0,Male,PhD,Marketing,Marketing Executive,12.0,Remote,98784.23
34.0,Female,Bachelor's,Sales,Account Manager,7.0,Tier-2 City,56134.51
,Male,Bachelor's,Operations,Logistics Coordinator,4.0,Tier-2 City,41235.2
28.0,Female,High School,IT,Software Engineer,6.0,Tier-2 City,43753.78
29.0,Female,Bachelor's,Finance,Finance Manager,2.0,Tier-2 City,53420.57
37.0,Female,High School,Operations,Operations Manager,16.0,Metro City,59966.38
22.0,Female,Master's,Marketing,Marketing Manager,2.0,Remote,61559.04
44.0,Male,Master's,Marketing,Marketing Manager,15.0,Tier-2 City,91307.63
41.0,Male,Master's,Sales,Sales Executive,19.0,Metro City,101738.27
36.0,Female,Master's,Sales,Sales Executive,14.0,Metro City,93777.56
39.0,Male,High School,Marketing,Marketing Manager,12.0,Metro City,48644.47
42.0,Female,Master's,IT,DevOps Engineer,14.0,Metro City,128642.05
34.0,Female,Master's,Marketing,Marketing Manager,4.0,Metro City,75185.54
33.0,Male,High School,Marketing,Marketing Executive,10.0,Metro City,49890.96
37.0,Male,Bachelor's,HR,Recruiter,13.0,Tier-2 City,51738.98
25.0,Male,Bachelor's,Finance,Finance Manager,2.0,Tier-2 City,55103.4
40.0,Female,PhD,Sales,Sales Manager,10.0,Tier-2 City,95315.95
39.0,Male,Master's,Marketing,Marketing Executive,10.0,Remote,69952.64
41.0,Male,Master's,Marketing,Marketing Executive,12.0,Tier-2 City,73627.09
44.0,Female,Master's,IT,DevOps Engineer,13.0,Metro City,122076.8
40.0,Female,High School,HR,HR Manager,13.0,Metro City,53793.17
34.0,Male,Master's,Finance,Accountant,7.0,Metro City,83218.71
30.0,Female,PhD,Sales,Sales Executive,4.0,Remote,73642.36
36.0,Female,Bachelor's,Marketing,Marketing Manager,13.0,Tier-2 City,70206.98
30.0,Male,Bachelor's,HR,HR Manager,0.0,Remote,52125.18
26.0,Male,Bachelor's,IT,Software Engineer,0.0,Metro City,56501.87
21.0,Female,Bachelor's,Marketing,Marketing Manager,0.0,Remote,50738.39
21.0,Male,Master's,HR,HR Executive,1.0,Metro City,50414.72
30.0,Male,Master's,Finance,Finance Manager,0.0,Tier-2 City,65805.06
